video_id,title,published_at,thumbnail_url,members
"Fv7n5j0r3oU","Completely Blind Playthrough!✨Will I survive the Horrors?!【Resident Evil Requiem】","2026-02-28T23:15:24Z","https://i.ytimg.com/vi/Fv7n5j0r3oU/maxresdefault.jpg","false"
"Fy0k6fVCm6g","Just a little Cozy Chatting time💛","2026-07-21T19:13:44Z","https://i.ytimg.com/vi/Fy0k6fVCm6g/maxresdefault.jpg","false"
"G6K2Xi_xnHE","First Time Playing!✨Trying to Beat the Game in One Week! 【Satisfactory】","2025-11-28T23:55:01Z","https://i.ytimg.com/vi/G6K2Xi_xnHE/maxresdefault.jpg","false"
"G8qeFruAR5A","Early Day Chatting! & Maybe Gaming!","2025-08-19T13:19:07Z","https://i.ytimg.com/vi/G8qeFruAR5A/maxresdefault.jpg","false"
"GUs3dDo4Ev8","Cozy co-working with my sweet kamos!💛🦆","2025-08-22T22:36:40Z","https://i.ytimg.com/vi/GUs3dDo4Ev8/maxresdefault.jpg","true"
"GWqubRcsm-0","Going into Deep Waters?!😱Please don't eat me!!【Subnautica 2】Blind playthrough!","2026-05-16T20:46:29Z","https://i.ytimg.com/vi/GWqubRcsm-0/maxresdefault.jpg","false"
"Gi5N_bksxqg","Can I Survive This Ninja Game?!😱【Ninja Gaiden 4】Blind Playthrough!","2025-11-01T21:28:07Z","https://i.ytimg.com/vi/Gi5N_bksxqg/maxresdefault.jpg","false"
"Grc-BNB0bGg","The Full Game Has Finally Released🎉 Let's Start The Slime Ranching Life!【Slime Rancher 2】","2025-09-24T20:54:05Z","https://i.ytimg.com/vi/Grc-BNB0bGg/maxresdefault.jpg","false"
"GtkFK3UQgP8","It's time to start an amazing Space Adventure!✨【Ratchet & Clank 2: Going Commando】","2026-06-26T21:36:25Z","https://i.ytimg.com/vi/GtkFK3UQgP8/maxresdefault.jpg","false"
"Gw8r3CsHb5U","Exploring The Unknown!✨Blind Playthrough 【Hollow Knight: Silksong】","2025-09-05T20:56:50Z","https://i.ytimg.com/vi/Gw8r3CsHb5U/maxresdefault.jpg","false"
"GxsopTuoI84","Extreme Ninja Adventures!✨【Ninja Gaiden 4】Blind Playthrough!","2025-10-22T22:02:09Z","https://i.ytimg.com/vi/GxsopTuoI84/maxresdefault.jpg","false"
"H2Nuz3kqeDU","Detective Watching A Detective Movie!【Sherlock 2009 - Watchalong】","2025-08-17T00:10:28Z","https://i.ytimg.com/vi/H2Nuz3kqeDU/maxresdefault.jpg","false"
"HACKSZTxR_c","I can't stop the FASHION!✨Absolutely gorgeous sci-fi action time~!【Stellar Blade】","2026-05-24T00:35:42Z","https://i.ytimg.com/vi/HACKSZTxR_c/maxresdefault.jpg","false"
"HX_dR5PuCN8","Co-working, Cause I'm Dying From The Heat!✨💛【Member's Stream】","2025-07-30T08:23:06Z","https://i.ytimg.com/vi/HX_dR5PuCN8/maxresdefault.jpg","true"
"H_Il8Ro61Y8","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-11-19T00:03:05Z","https://i.ytimg.com/vi/H_Il8Ro61Y8/maxresdefault.jpg","false"
"HcfEIwj8kdU","Playing Undertale unspoiled in 2026!✨Let's start the game!【Undertale】Blind Playthrough!","2026-01-14T21:48:23Z","https://i.ytimg.com/vi/HcfEIwj8kdU/maxresdefault.jpg","false"
"Ho4SR3YWWHk","Let's React to the Xbox Partner Preview【WATCHALONG】26th March 2026✨","2026-03-26T18:17:07Z","https://i.ytimg.com/vi/Ho4SR3YWWHk/maxresdefault.jpg","false"
"HzVA8cMMuIw","First time playing!✨【Core Keeper】9 beginners trying to beat the game in one week!😤","2026-03-25T23:46:23Z","https://i.ytimg.com/vi/HzVA8cMMuIw/maxresdefault.jpg","false"
"I8uogrWchUY","Climbing to the top Together!🗻In the final big Peak Update【PEAK: The Final Ascent】","2026-08-12T21:07:53Z","https://i.ytimg.com/vi/I8uogrWchUY/maxresdefault.jpg","false"
"IJhiqCtSDKc","Adventuring in the new world!! And finding new PALS!✨【Palworld】18 VTuber Palworld server💖","2026-07-13T22:35:47Z","https://i.ytimg.com/vi/IJhiqCtSDKc/maxresdefault.jpg","false"
"IOFZGO4wH7E","Cozy chatting & return of the Elf Dress!✨🌿【Members Stream】","2026-05-30T13:04:23Z","https://i.ytimg.com/vi/IOFZGO4wH7E/maxresdefault.jpg","true"
"IfnaNtsyVYg","Look at my new 3D model!","2026-07-22T14:30:19Z","https://i.ytimg.com/vi/IfnaNtsyVYg/maxresdefault.jpg","false"
"IjWLWtX90VU","Cute Girls Fighting Bugs For Super Earth!✨ Into the Unjust Deep Dive Update!【Helldivers 2】","2025-09-03T20:08:37Z","https://i.ytimg.com/vi/IjWLWtX90VU/maxresdefault.jpg","false"
"IsEVgzQsfpk","Cosplay Members Bodycam! Victorian Nightdress Edition💛🦆【Member's Stream】","2025-09-09T23:48:07Z","https://i.ytimg.com/vi/IsEVgzQsfpk/maxresdefault.jpg","true"
"ItnzJ-UzDA8","Pajama Cuteness & Cozy Chatting!💛🦆【Member's Stream】","2025-11-14T23:25:38Z","https://i.ytimg.com/vi/ItnzJ-UzDA8/maxresdefault.jpg","true"
"JBdhajj-buU","I Have A GIANT Sword Now!✨Time to Hunt Down More Samurai!【Ghost of Yōtei】Blind Playthrough!","2025-10-12T21:36:30Z","https://i.ytimg.com/vi/JBdhajj-buU/maxresdefault.jpg","false"
"JGUx7iYygW0","Perfectly Cut Scream - Resident Evil Veronica Style","2026-08-13T14:30:25Z","https://i.ytimg.com/vi/JGUx7iYygW0/maxresdefault.jpg","false"
"JOjhgNYl-B8","Handstand gone wrong, VTuber edition","2026-07-17T14:30:31Z","https://i.ytimg.com/vi/JOjhgNYl-B8/maxresdefault.jpg","false"
"JSXk4dIP5pk","What happens when beginners fight bosses?","2026-05-16T12:00:38Z","https://i.ytimg.com/vi/JSXk4dIP5pk/maxresdefault.jpg","false"
"JUOlsITDi0k","Gunpla Building!🛠️✨The Amazing Shin Musha Gundam!!【Handcam】","2025-12-15T21:11:17Z","https://i.ytimg.com/vi/JUOlsITDi0k/maxresdefault.jpg","false"
"JfauJjThhQ4","Come chat with me!💖 I'm just want to hang out with you~!","2026-06-06T22:42:25Z","https://i.ytimg.com/vi/JfauJjThhQ4/maxresdefault.jpg","false"
"Jz3MNh1njNQ","Everything is SO CUTE!✨【Pokémon Mystery Dungeon: Explorers of Sky】","2026-04-21T21:49:17Z","https://i.ytimg.com/vi/Jz3MNh1njNQ/maxresdefault.jpg","false"
"K1-hK6HzpDQ","Opening One Piece EB03 Booster Boxes!✨The Cute Girls ONLY Set!!【Handcam】& Cozy Knitting!🧶","2025-11-10T21:35:29Z","https://i.ytimg.com/vi/K1-hK6HzpDQ/maxresdefault.jpg","false"
"K3U2RsDui1Q","Auto translate hates my name!!😱","2026-08-15T14:30:07Z","https://i.ytimg.com/vi/K3U2RsDui1Q/maxresdefault.jpg","false"
"K8p8STsR3b8","Hi~ I Missed You!✨ So Let's Have Some Fun!!","2025-10-29T23:31:06Z","https://i.ytimg.com/vi/K8p8STsR3b8/maxresdefault.jpg","false"
"KEndfPsv9X8","The Great Minecraft Farming Adventure Begins!✨🌽【Minecraft - VSMP 2: Farm Life】","2026-02-01T23:00:53Z","https://i.ytimg.com/vi/KEndfPsv9X8/maxresdefault.jpg","false"
"KF4Wr_CtrQM","First time playing~ I am zen ...totally!!😬【Dark Souls 2】Blind Playthrough","2026-01-20T23:33:04Z","https://i.ytimg.com/vi/KF4Wr_CtrQM/maxresdefault.jpg","false"
"KFmZa7O7tSk","Let's React to the Playstation State of Play!【WATCHALONG】12th Feb 2026✨","2026-02-13T00:42:24Z","https://i.ytimg.com/vi/KFmZa7O7tSk/maxresdefault.jpg","false"
"KOzTRRl9BhY","Unboxing DanDaDan Cards & Figures!✨Booster Box Opening & Cozy Knitting🧶【Handcam】","2026-01-26T21:11:37Z","https://i.ytimg.com/vi/KOzTRRl9BhY/maxresdefault.jpg","false"
"Km040qKQRvs","Duck VTuber Debut Highlights","2026-01-21T15:30:16Z","https://i.ytimg.com/vi/Km040qKQRvs/maxresdefault.jpg","false"
"L1q9YNJFA_o","Detective Maid reporting for duty!🦆🪶【Blue Prince】And making a Bingo for Mini E3 Week!✨","2026-05-28T22:53:46Z","https://i.ytimg.com/vi/L1q9YNJFA_o/maxresdefault.jpg","false"
"L6Aga2c1P0c","Let's Find Hot Springs?! 😳...I Mean SAMURAI COMBAT!✨!【Ghost of Yōtei】Blind Playthrough!","2025-10-07T22:19:31Z","https://i.ytimg.com/vi/L6Aga2c1P0c/maxresdefault.jpg","false"
"LDVSP_ukjbA","Playing a Lego Game from almost 30 Years Ago!🤩【Lego Loco】","2025-12-04T21:07:26Z","https://i.ytimg.com/vi/LDVSP_ukjbA/maxresdefault.jpg","false"
"LPSgGK5T8ZA","Bird Souls Gaming Time!✨🦆【Wuchang: Fallen Feathers】 Blind Playthrough","2025-08-22T21:20:00Z","https://i.ytimg.com/vi/LPSgGK5T8ZA/maxresdefault.jpg","false"
"LXFqPSM-6dk","Don't learn Norwegian... your brain will hurt","2026-06-11T12:00:04Z","https://i.ytimg.com/vi/LXFqPSM-6dk/maxresdefault.jpg","false"
"LZUmW5ztNcE","Building an X-Wing model kit!✨ May the Force be with you!【Handcam】","2026-05-04T21:17:14Z","https://i.ytimg.com/vi/LZUmW5ztNcE/maxresdefault.jpg","false"
"LZb2q-BYCOI","Little frog takes the longest journey of it's life!","2026-08-17T14:30:20Z","https://i.ytimg.com/vi/LZb2q-BYCOI/maxresdefault.jpg","false"
"Lhi0ga7alv0","My duck tail wagging to the music!🦆✨【3D Karaoke】Duck girl singing for you~🎶歌枠","2026-07-10T19:48:21Z","https://i.ytimg.com/vi/Lhi0ga7alv0/maxresdefault.jpg","false"
"LpDK5fCs76M","Mario Kart Summer Madness!!🏎️✨ 70+ VTuber Tournament!【Mario Kart 8 Deluxe】","2025-08-30T22:16:47Z","https://i.ytimg.com/vi/LpDK5fCs76M/maxresdefault.jpg","false"
"Lq_ZLdHBVlc","Building a cute farmhouse!✨🌽【Minecraft - VSMP 2: Farm Life】","2026-02-05T22:26:40Z","https://i.ytimg.com/vi/Lq_ZLdHBVlc/maxresdefault.jpg","false"
"Lu46HywEM0s","Why am I doing this live?!","2026-05-22T12:00:25Z","https://i.ytimg.com/vi/Lu46HywEM0s/maxresdefault.jpg","false"
"M-PxplL5B_A","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-12-06T23:21:20Z","https://i.ytimg.com/vi/M-PxplL5B_A/maxresdefault.jpg","false"
"M1tWc068opw","4 Year Anniversary Karaoke!💖🎉 Let me entertain you!","2026-06-13T20:08:43Z","https://i.ytimg.com/vi/M1tWc068opw/maxresdefault.jpg","false"
"M5MNjYHrvhk","New Grand Archive Set MEGA Opening!✨ It's time for Phantom Monarchs!【Handcam】& Cozy Knitting🧶💛","2025-12-08T21:59:42Z","https://i.ytimg.com/vi/M5MNjYHrvhk/maxresdefault.jpg","false"
"MTNOIIcBiQ4","NORWAY vs ENGLAND QUARTERFINALS!✨【3D WATCHALONG】RO! RO!! I BELIEVE IN MY COUNTRY!","2026-07-12T00:10:23Z","https://i.ytimg.com/vi/MTNOIIcBiQ4/maxresdefault.jpg","false"
"MUgNc8UGhpE","Very First Time Playing Satisfactory!✨Trying to Beat the Game in One Week! 【Satisfactory】","2025-11-24T22:19:01Z","https://i.ytimg.com/vi/MUgNc8UGhpE/maxresdefault.jpg","false"
"MWka_SeiBy8","15 girls?! Who will be the Imposter?🤨Surely it won't be me!😈【Among Us】","2026-06-28T00:29:05Z","https://i.ytimg.com/vi/MWka_SeiBy8/maxresdefault.jpg","false"
"McDhz_R1Sp0","Playing Reverse: 1999 For The First Time!✨ Let A New Adventure Begin!【Reverse: 1999】","2025-08-14T21:39:46Z","https://i.ytimg.com/vi/McDhz_R1Sp0/maxresdefault.jpg","false"
"McqG11w17HA","What are we doing on the Farm today?!✨🌽【Minecraft - VSMP 2: Farm Life】","2026-02-06T22:14:40Z","https://i.ytimg.com/vi/McqG11w17HA/maxresdefault.jpg","false"
"MdzronnROY8","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2026-01-04T23:36:21Z","https://i.ytimg.com/vi/MdzronnROY8/maxresdefault.jpg","false"
"N0ru8ujhgrk","Let the Adventure Begin!✨【Pokémon Pokopia】 Completely Blind Playthrough!","2026-03-05T23:49:02Z","https://i.ytimg.com/vi/N0ru8ujhgrk/maxresdefault.jpg","false"
"NHHSd8s2ejA","We're lost in a scary place!! HELP!😱【R.E.P.O.】","2026-06-27T20:40:22Z","https://i.ytimg.com/vi/NHHSd8s2ejA/maxresdefault.jpg","false"
"NHYDuQ1BdEA","Duck Detective ready to find all your Lost Stuff!🦆🔍【Lost and Found Co.】","2026-03-22T21:16:22Z","https://i.ytimg.com/vi/NHYDuQ1BdEA/maxresdefault.jpg","false"
"NKX-TEBtzaw","Let the Brand New Adventure Begin!✨【Subnautica 2】Blind playthrough!","2026-05-15T22:25:32Z","https://i.ytimg.com/vi/NKX-TEBtzaw/maxresdefault.jpg","false"
"NKkLolE9zvo","First Time Playing Let's Go!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-11-07T23:53:56Z","https://i.ytimg.com/vi/NKkLolE9zvo/maxresdefault.jpg","false"
"NKp2Bk0mcY8","Pokémon Booster Box Opening!✨ Chasing Mega Evolutions!!【Handcam】& Cozy Knitting🧶","2026-03-02T21:45:25Z","https://i.ytimg.com/vi/NKp2Bk0mcY8/maxresdefault.jpg","false"
"NOyeuZ6xJ9w","First time playing!✨Stabbing my spear into the enemies~【Dark Souls 2】Blind Playthrough","2026-04-14T22:29:26Z","https://i.ytimg.com/vi/NOyeuZ6xJ9w/maxresdefault.jpg","false"
"NeWjmizYhoM","Cute Elf Dress~ Come Chat With Me Kamos!💛🦆【Member's Stream】","2025-10-08T22:59:49Z","https://i.ytimg.com/vi/NeWjmizYhoM/maxresdefault.jpg","true"
"NfseRukMOn4","Watching a 50 year old Christmas movie!✨【WATCHALONG】Three wishes for Cinderella!","2025-12-24T19:53:05Z","https://i.ytimg.com/vi/NfseRukMOn4/maxresdefault.jpg","false"
"OKh5tPUXXlI","The INHUMANITY!! Why is it always...","2025-09-19T10:00:57Z","https://i.ytimg.com/vi/OKh5tPUXXlI/maxresdefault.jpg","false"
"ON9gGqJwELM","Co-working with my cute Kamomos~🦆🐤✨","2026-06-11T00:38:21Z","https://i.ytimg.com/vi/ON9gGqJwELM/maxresdefault.jpg","true"
"OjU73XLqLNg","Life at the Farm is Tough!✨🌽【Minecraft - VSMP 2: Farm Life】","2026-02-02T22:15:24Z","https://i.ytimg.com/vi/OjU73XLqLNg/maxresdefault.jpg","false"
"Ovn0__ukt1M","Conquering the Realm through Turn-Based Strategy!✨【Heroes of Might & Magic: Olden Era】","2026-05-01T23:32:19Z","https://i.ytimg.com/vi/Ovn0__ukt1M/maxresdefault.jpg","false"
"P-EbLNDO19w","Lady Detective at your Service!🔍🦆I'll Solve the Mystery for you!【Blue Prince】","2026-05-19T22:00:41Z","https://i.ytimg.com/vi/P-EbLNDO19w/maxresdefault.jpg","false"
"P-ZV-CV3HsY","Opening The Newest Pokémon Booster Boxes!✨【Handcam】& Mesmerizing Crochet!🧶","2025-09-22T20:40:22Z","https://i.ytimg.com/vi/P-ZV-CV3HsY/maxresdefault.jpg","false"
"P3bRM8Whttw","Gacha Wheel Retro Karaoke!✨What Happens when you let Gacha decide ALL the Songs?!【歌枠 | Karaoke】","2025-12-05T20:51:19Z","https://i.ytimg.com/vi/P3bRM8Whttw/maxresdefault.jpg","false"
"PD6mdGLdbtk","First Time Playing a Ninja Gaiden Game!✨【Ninja Gaiden 4】Blind Playthrough!","2025-10-21T21:51:32Z","https://i.ytimg.com/vi/PD6mdGLdbtk/maxresdefault.jpg","false"
"PIAIqT32Jmo","Opening Core Keeper merch!✨【Handcam】& Unboxing amazing One Piece cards!⚓","2026-03-30T19:45:51Z","https://i.ytimg.com/vi/PIAIqT32Jmo/maxresdefault.jpg","false"
"PIT9lIapyWc","Cartoons are totally not scary! ...right?!😨【Bendy and the Ink Machine】Blind Playthrough","2026-07-30T21:33:51Z","https://i.ytimg.com/vi/PIT9lIapyWc/maxresdefault.jpg","false"
"PNo8ZmU448s","There's ...Moomin Cards?!😍 Booster Box Opening & Cozy Knitting!🧶【Handcam】","2025-12-13T21:19:36Z","https://i.ytimg.com/vi/PNo8ZmU448s/maxresdefault.jpg","false"
"PTGYvj_P-6c","Booster Box Unboxing!✨ Opening Epic Duel Masters Cards!【Handcam】& Mesmerizing Crochet!🧶","2025-10-20T20:57:19Z","https://i.ytimg.com/vi/PTGYvj_P-6c/maxresdefault.jpg","false"
"PUud6Zjv9V0","Christmas Karaoke Party!🎄💝 Let me sing for you~【歌枠 | Karaoke】","2025-12-21T21:40:37Z","https://i.ytimg.com/vi/PUud6Zjv9V0/maxresdefault.jpg","false"
"PWK8-BqX_nA","Let's React to the 60 Minute Nintendo Direct!【WATCHALONG】September 2025","2025-09-12T15:31:04Z","https://i.ytimg.com/vi/PWK8-BqX_nA/maxresdefault.jpg","false"
"QLDKC0dSgV4","Amazing combat & stunning Dresses!😍【Stellar Blade】Blind Playthrough!","2025-12-25T23:14:33Z","https://i.ytimg.com/vi/QLDKC0dSgV4/maxresdefault.jpg","false"
"QUpecwx004M","I'm The Supreme ... WHAT?!","2025-09-09T10:00:42Z","https://i.ytimg.com/vi/QUpecwx004M/maxresdefault.jpg","false"
"QYlDf09X4FE","Chatting & Making Thumbnails~【MEMBERS STREAM】","2024-11-16T18:38:40Z","https://i.ytimg.com/vi/QYlDf09X4FE/maxresdefault.jpg","true"
"QZT7nMVwd3w","They're TOO CUTE!✨ Playing the new Radiant Slime Sanctuary update!【Slime Rancher 2】","2026-04-19T22:45:17Z","https://i.ytimg.com/vi/QZT7nMVwd3w/maxresdefault.jpg","false"
"Qztsqkp2T18","Completely Blind Playthrough!✨Not the Red Flowers!!😱【Silent Hill F】","2025-09-27T23:06:40Z","https://i.ytimg.com/vi/Qztsqkp2T18/maxresdefault.jpg","false"
"R4j_Jv_yJog","Doom Slayer with a ...SPEAR?!🔥Let's Play the DLC 【Doom: Dark Ages  | Revelations】Blind Playthrough!","2026-07-07T22:02:57Z","https://i.ytimg.com/vi/R4j_Jv_yJog/maxresdefault.jpg","false"
"RNf_sfvekA8","Let's React to the PlayStation State of Play!【WATCHALONG】September 2025","2025-09-24T22:17:44Z","https://i.ytimg.com/vi/RNf_sfvekA8/maxresdefault.jpg","false"
"RZENKtxErwM","Time to save the Galaxy!✨【Ratchet & Clank 2: Going Commando】","2026-07-28T20:47:05Z","https://i.ytimg.com/vi/RZENKtxErwM/maxresdefault.jpg","false"
"Rp1r5V8ljko","Must Protect the Cute Bugs!✨...and Also Kill the Evil Ones!【Hollow Knight: Silksong】","2025-09-30T22:39:49Z","https://i.ytimg.com/vi/Rp1r5V8ljko/maxresdefault.jpg","false"
"RvI9AiW121E","Playing HotS in 2026?!✨【Heroes of the Storm】","2026-01-27T23:47:34Z","https://i.ytimg.com/vi/RvI9AiW121E/maxresdefault.jpg","false"
"S1Uei5RI_vs","Pokémon Pack Opening!✨ Booster Boxes & Special Pack Opening!【Handcam】& Cozy Knitting!🧶","2025-11-23T22:29:48Z","https://i.ytimg.com/vi/S1Uei5RI_vs/maxresdefault.jpg","false"
"S2H9L4fR2M8","Opening Anime Figures, BJDs & Blind Boxes✨ 【Handcam】And cute Letters from You!💝","2025-12-22T21:30:49Z","https://i.ytimg.com/vi/S2H9L4fR2M8/maxresdefault.jpg","false"
"S7HaS1wmQpM","Come Rock & Stone with me!✨⛏️【Deep Rock Galactic】Eight Years in Orbit event!","2026-03-14T21:55:31Z","https://i.ytimg.com/vi/S7HaS1wmQpM/maxresdefault.jpg","false"
"SYNSzQg5E2U","Singing sweet Love Songs for you~💖【歌枠 - Valentine's Karaoke】","2026-02-14T20:14:12Z","https://i.ytimg.com/vi/SYNSzQg5E2U/maxresdefault.jpg","false"
"San-Z-b4hMo","The Pokopia Adventure Continues✨【Pokémon Pokopia】 Completely Blind Playthrough!","2026-03-09T22:15:49Z","https://i.ytimg.com/vi/San-Z-b4hMo/maxresdefault.jpg","false"
"ScPlaeCXekc","I have an AXE!! An I'm not afraid to use it!","2025-08-11T10:00:52Z","https://i.ytimg.com/vi/ScPlaeCXekc/maxresdefault.jpg","false"
"SmA-1csFvLs","Amazing VTuber Merch!💖Hololive & more!【Handcam】","2025-09-13T19:58:04Z","https://i.ytimg.com/vi/SmA-1csFvLs/maxresdefault.jpg","false"
"SrncSYNyqaE","Completely Blind Playthrough!✨Please Save Me From The Horror!!😱【Silent Hill F】","2025-09-25T22:11:42Z","https://i.ytimg.com/vi/SrncSYNyqaE/maxresdefault.jpg","false"
"T2BZfhuqU2g","AKAGE Cute Duck VTuber Kanna edition!","2026-07-23T14:30:02Z","https://i.ytimg.com/vi/T2BZfhuqU2g/maxresdefault.jpg","false"
"TJnxTc7HV2Y","Not the goblins!!","2026-05-14T12:00:55Z","https://i.ytimg.com/vi/TJnxTc7HV2Y/maxresdefault.jpg","false"
"TcDCd3tafe4","Have You Heard of Duck Samurai?🦆⚔️【Ghost of Yōtei】Blind Playthrough!","2025-10-05T23:09:40Z","https://i.ytimg.com/vi/TcDCd3tafe4/maxresdefault.jpg","false"
"Trt5BFJPprw","I'm feeling needy~!💖🥺 Come chat with me!","2026-04-24T19:53:54Z","https://i.ytimg.com/vi/Trt5BFJPprw/maxresdefault.jpg","false"
"TuET21EyW2c","You never know when your anime girl is going full Jojo!","2026-03-19T15:30:25Z","https://i.ytimg.com/vi/TuET21EyW2c/maxresdefault.jpg","false"
"U28LzfPEetc","This game is ADORABLE!✨ All my Pokémon dreams come true!【Pokémon Pokopia】","2026-05-05T21:59:27Z","https://i.ytimg.com/vi/U28LzfPEetc/maxresdefault.jpg","false"
"UntTjK17rsY","Don't think about space... you'll have nightmares!","2026-08-01T14:30:19Z","https://i.ytimg.com/vi/UntTjK17rsY/maxresdefault.jpg","false"
"UuIkon904x4","Why is it always  on the ceiling?","2025-09-15T10:00:47Z","https://i.ytimg.com/vi/UuIkon904x4/maxresdefault.jpg","false"
"V3sSL1N0utg","First time playing!✨ 9 beginners trying to survive together!【Core Keeper】","2026-03-24T23:16:39Z","https://i.ytimg.com/vi/V3sSL1N0utg/maxresdefault.jpg","false"
"VOb_1LJWFGk","Unboxing shockingly cute Anime Figures and fun Cards!💖【Handcam】& Cozy Knitting🧶","2026-06-01T20:45:50Z","https://i.ytimg.com/vi/VOb_1LJWFGk/maxresdefault.jpg","false"
"VZxsE7RwDro","It's time for Farming Life! Cute Bouncy Slime Farming!✨【Slime Rancher 2】","2025-11-22T20:42:42Z","https://i.ytimg.com/vi/VZxsE7RwDro/maxresdefault.jpg","false"
"VfcugZvo5i0","The Numbers!?! What do they mean?!!","2026-05-08T22:27:44Z","https://i.ytimg.com/vi/VfcugZvo5i0/maxresdefault.jpg","false"
"ViiAvNu5UDo","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-11-21T00:39:57Z","https://i.ytimg.com/vi/ViiAvNu5UDo/maxresdefault.jpg","false"
"W9vdDKVPe-I","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-12-13T00:01:42Z","https://i.ytimg.com/vi/W9vdDKVPe-I/maxresdefault.jpg","false"
"WBuRIJIUnSw","Singing Fun & Nostalgic Songs for You~!💖【歌枠 | Karaoke - Pass The Mic🎤】","2025-11-14T22:06:46Z","https://i.ytimg.com/vi/WBuRIJIUnSw/maxresdefault.jpg","false"
"WFCuqO0O4rc","I can be Scared AND Fashionable now!😱✨ Hunting down the new R.E.P.O Cosmetics!【R.E.P.O.】","2026-05-17T23:10:41Z","https://i.ytimg.com/vi/WFCuqO0O4rc/maxresdefault.jpg","false"
"WFlxbDrd0i0","Opening A Duel Masters?! Booster Box✨ Unboxing Cards!【Handcam】& Mesmerising Crochet🧶✨","2025-08-11T20:52:43Z","https://i.ytimg.com/vi/WFlxbDrd0i0/maxresdefault.jpg","false"
"WGe-pEBR79c","I have achieved MAXIMUM FLIGHT! To the stars!!","2026-02-14T15:30:17Z","https://i.ytimg.com/vi/WGe-pEBR79c/maxresdefault.jpg","false"
"WKUOsrOz5V4","My Crippling Resident Evil Steroid Addiction!","2026-03-05T15:30:30Z","https://i.ytimg.com/vi/WKUOsrOz5V4/maxresdefault.jpg","false"
"WT8rQPzAtWE","Amazing Level Design And Fashion!✨Are You Ready?!【Wuchang: Fallen Feathers】 Blind Playthrough","2025-08-06T21:01:51Z","https://i.ytimg.com/vi/WT8rQPzAtWE/maxresdefault.jpg","false"
"WvArPiPvMms","Are you ready to finally see ...my duck tail?!🦆✨【3D Debut】","2026-07-05T19:42:20Z","https://i.ytimg.com/vi/WvArPiPvMms/maxresdefault.jpg","false"
"X1T0hry3gZk","My body is in shambles!","2026-05-09T22:34:52Z","https://i.ytimg.com/vi/X1T0hry3gZk/maxresdefault.jpg","false"
"XE9Rvwt2u4Y","Bubbly Basin is HERE!!🌊【Pokémon Pokopia】Blind Playthrough","2026-08-05T22:55:26Z","https://i.ytimg.com/vi/XE9Rvwt2u4Y/maxresdefault.jpg","false"
"XbjUJeq5hLE","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-11-14T21:15:21Z","https://i.ytimg.com/vi/XbjUJeq5hLE/maxresdefault.jpg","false"
"XvCuk-SDuew","Don't you love gaming ragdoll physics?","2026-02-12T15:30:18Z","https://i.ytimg.com/vi/XvCuk-SDuew/maxresdefault.jpg","false"
"YJNkhBGilLY","It's Me~ Your Housekeeper!!💖 Decorating Houses And ...Uncovering Secrets?【Whisper Of The House】","2025-09-03T14:21:17Z","https://i.ytimg.com/vi/YJNkhBGilLY/maxresdefault.jpg","false"
"YPiE0ElFvr8","Come game with me!✨ Playing ARAM w/Viewers【Heroes of the Storm】","2026-04-18T21:48:50Z","https://i.ytimg.com/vi/YPiE0ElFvr8/maxresdefault.jpg","false"
"YR7nb0fE9E0","First time playing~ There's TWO Poison zones?!😱【Dark Souls 2】Blind Playthrough","2026-01-30T22:57:08Z","https://i.ytimg.com/vi/YR7nb0fE9E0/maxresdefault.jpg","false"
"YRN8XfpdEnE","Can I Build A MG Gunpla?🤔 Astray Blue Frame D 【Handcam】","2025-09-02T20:49:59Z","https://i.ytimg.com/vi/YRN8XfpdEnE/maxresdefault.jpg","false"
"YUDf8pNszw8","Claire?! Sherry?!😱 Playing Resident Evil 2 For The First Time!【Resident Evil 2】","2026-02-24T22:15:15Z","https://i.ytimg.com/vi/YUDf8pNszw8/maxresdefault.jpg","false"
"YgahGavDdB4","Ranking ALL the Reverse: 1999 designs!✨","2026-03-21T21:16:58Z","https://i.ytimg.com/vi/YgahGavDdB4/maxresdefault.jpg","false"
"Yld_hufY-I8","Great and Bad Norwegian Food!🍖🐟 Should You Eat it?","2025-10-14T19:01:38Z","https://i.ytimg.com/vi/Yld_hufY-I8/maxresdefault.jpg","false"
"YrhhOdyvnFo","Geography fails","2026-06-05T12:00:00Z","https://i.ytimg.com/vi/YrhhOdyvnFo/maxresdefault.jpg","false"
"ZQ8PeSMAw5M","The Greatest Roller Coaster Planner!✨You can trust me...!!【Roller Coaster Tycoon 2】","2025-12-03T21:24:07Z","https://i.ytimg.com/vi/ZQ8PeSMAw5M/maxresdefault.jpg","false"
